Facies,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS
3,C SH,CHURCHMAN BIBLE,3089.0,63.094,0.521,-2.572,40.316,2.52,1,0.8240000000000001
3,C SH,CHURCHMAN BIBLE,3089.5,60.938,0.526,2.082,38.69,2.504,1,0.794
3,C SH,CHURCHMAN BIBLE,3090.0,62.344,0.535,2.334,38.486,2.443,1,0.765
3,C SH,CHURCHMAN BIBLE,3090.5,63.938,0.542,3.2230000000000003,38.574,2.393,1,0.735
3,C SH,CHURCHMAN BIBLE,3091.0,65.688,0.547,3.429,37.294,2.66,1,0.706
3,C SH,CHURCHMAN BIBLE,3091.5,67.313,0.551,2.625,34.093,2.795,1,0.6759999999999999
3,C SH,CHURCHMAN BIBLE,3092.0,74.688,0.546,2.915,31.412,2.838,1,0.647
3,C SH,CHURCHMAN BIBLE,3092.5,75.813,0.5539999999999999,3.902,29.545,2.674,1,0.588
2,C SH,CHURCHMAN BIBLE,3093.0,70.25,0.5670000000000001,4.708,28.983,2.395,1,0.5589999999999999
2,C SH,CHURCHMAN BIBLE,3093.5,68.625,0.596,3.409,32.479,2.186,1,0.529
2,C SH,CHURCHMAN BIBLE,3094.0,69.313,0.626,-0.391,33.936,2.137,1,0.5
2,C SH,CHURCHMAN BIBLE,3094.5,73.813,0.648,-4.575,32.261,2.383,1,0.471
2,C SH,CHURCHMAN BIBLE,3095.0,70.625,0.6759999999999999,-4.527,24.888,3.113,1,0.441
2,C SH,CHURCHMAN BIBLE,3095.5,62.188,0.7290000000000001,6.794,11.419,3.693,1,0.382
2,C SH,CHURCHMAN BIBLE,3096.0,68.75,0.763,6.874,10.704,3.854,1,0.353
2,C SH,CHURCHMAN BIBLE,3096.5,70.563,0.785,7.0470000000000015,9.848,3.883,1,0.324
2,C SH,CHURCHMAN BIBLE,3097.0,68.813,0.78,4.635,10.746,4.039,1,0.294
2,C SH,CHURCHMAN BIBLE,3097.5,63.063,0.758,4.089,10.657,3.918,1,0.265
2,C SH,CHURCHMAN BIBLE,3098.0,70.0,0.725,4.598,13.908,3.297,1,0.235
2,C SH,CHURCHMAN BIBLE,3098.5,77.625,0.647,-2.975,36.031,2.361,1,0.17600000000000002
2,C SH,CHURCHMAN BIBLE,3099.0,79.125,0.609,-1.253,39.583,2.15,1,0.147
2,C SH,CHURCHMAN BIBLE,3099.5,78.625,0.584,2.481,38.633,2.104,1,0.118
2,C SH,CHURCHMAN BIBLE,3100.0,77.938,0.5760000000000001,6.147,39.556,1.795,1,0.08800000000000001
2,C SH,CHURCHMAN BIBLE,3100.5,61.438,0.65,-0.7490000000000001,53.678,1.524,1,0.029
8,C LM,CHURCHMAN BIBLE,3101.0,50.313,0.71,-10.074,47.721,1.605,2,1.0
8,C LM,CHURCHMAN BIBLE,3101.5,31.828000000000007,0.765,-21.832,35.162,2.533,2,0.992
8,C LM,CHURCHMAN BIBLE,3102.0,22.641,0.8390000000000001,-15.014,19.653,4.492,2,0.984
8,C LM,CHURCHMAN BIBLE,3102.5,15.867,0.937,-5.4270000000000005,9.48,4.785,2,0.976
8,C LM,CHURCHMAN BIBLE,3103.0,14.469,1.058,-1.957,4.838,5.008,2,0.968
8,C LM,CHURCHMAN BIBLE,3103.5,14.492,1.195,-1.133,3.037,5.02,2,0.96
9,C LM,CHURCHMAN BIBLE,3104.0,18.297,1.294,0.227,2.8,4.66,2,0.952
9,C LM,CHURCHMAN BIBLE,3104.5,26.609,1.273,1.905,3.905,4.6560000000000015,2,0.944
5,C LM,CHURCHMAN BIBLE,3105.0,36.469,1.223,3.264,5.72,4.516,2,0.935
8,C LM,CHURCHMAN BIBLE,3105.5,37.0,1.157,3.449,6.707000000000002,4.051,2,0.927
5,C LM,CHURCHMAN BIBLE,3106.0,33.375,1.069,3.075,6.104,3.863,2,0.919
5,C LM,CHURCHMAN BIBLE,3106.5,28.922,0.994,2.7030000000000003,5.159,3.945,2,0.911
8,C LM,CHURCHMAN BIBLE,3107.0,27.438,0.974,1.928,4.957,4.527,2,0.903
6,C LM,CHURCHMAN BIBLE,3107.5,26.953000000000007,0.978,1.977,5.006,4.793,2,0.895
8,C LM,CHURCHMAN BIBLE,3108.0,30.734,0.991,1.5519999999999998,5.3820000000000014,4.738,2,0.887
6,C LM,CHURCHMAN BIBLE,3108.5,32.219,1.013,1.342,5.055,4.637,2,0.879
6,C LM,CHURCHMAN BIBLE,3109.0,37.688,1.04,0.6809999999999999,4.739,4.539,2,0.871
6,C LM,CHURCHMAN BIBLE,3109.5,35.844,1.044,0.96,3.533,4.832,2,0.863
6,C LM,CHURCHMAN BIBLE,3110.0,42.15600000000001,1.051,1.4480000000000002,3.337,4.797,2,0.855
6,C LM,CHURCHMAN BIBLE,3110.5,42.094,1.057,2.736,4.051,4.5,2,0.847
5,C LM,CHURCHMAN BIBLE,3111.0,49.719,1.06,3.092,5.893,3.83,2,0.8390000000000001
5,C LM,CHURCHMAN BIBLE,3111.5,46.219,1.062,3.018,6.502999999999999,3.434,2,0.831
6,C LM,CHURCHMAN BIBLE,3112.0,42.313,1.05,2.245,5.957999999999998,3.318,2,0.823
6,C LM,CHURCHMAN BIBLE,3112.5,36.031,1.028,1.193,5.936,3.393,2,0.815
6,C LM,CHURCHMAN BIBLE,3113.0,32.594,1.014,0.662,5.978,3.422,2,0.8059999999999999
6,C LM,CHURCHMAN BIBLE,3113.5,37.094,1.005,0.377,6.605,3.697,2,0.7979999999999999
5,C LM,CHURCHMAN BIBLE,3114.0,40.031,1.027,0.615,6.27,4.035,2,0.79
5,C LM,CHURCHMAN BIBLE,3114.5,42.5,1.057,0.672,5.871,4.422,2,0.782
6,C LM,CHURCHMAN BIBLE,3115.0,39.719,1.087,0.648,4.479,4.203,2,0.774
6,C LM,CHURCHMAN BIBLE,3115.5,38.844,1.109,1.025,2.6860000000000004,3.908,2,0.7659999999999999
6,C LM,CHURCHMAN BIBLE,3116.0,41.719,1.107,0.659,2.32,3.943,2,0.758
5,C LM,CHURCHMAN BIBLE,3116.5,44.75,1.085,1.165,2.937,4.02,2,0.75
5,C LM,CHURCHMAN BIBLE,3117.0,46.469,1.07,1.872,5.013,4.1560000000000015,2,0.742
5,C LM,CHURCHMAN BIBLE,3117.5,51.0,1.061,3.76,6.445,3.828,2,0.7340000000000001
5,C LM,CHURCHMAN BIBLE,3118.0,55.563,1.052,4.296,7.325,3.805,2,0.726
5,C LM,CHURCHMAN BIBLE,3118.5,58.313,1.034,3.863,7.465,3.584,2,0.718
5,C LM,CHURCHMAN BIBLE,3119.0,55.344,1.003,2.225,7.541,3.645,2,0.71
5,C LM,CHURCHMAN BIBLE,3119.5,53.313,0.972,1.64,7.295,3.629,2,0.7020000000000001
5,C LM,CHURCHMAN BIBLE,3120.0,49.594,0.954,1.494,7.149,3.727,2,0.6940000000000001
5,C LM,CHURCHMAN BIBLE,3120.5,46.719,0.947,1.828,7.254,3.617,2,0.685
5,C LM,CHURCHMAN BIBLE,3121.0,44.563,0.953,2.241,8.013,3.344,2,0.677
5,C LM,CHURCHMAN BIBLE,3121.5,49.719,0.964,2.925,8.013,3.19,2,0.669
5,C LM,CHURCHMAN BIBLE,3122.0,51.469,0.965,3.083,7.707999999999998,3.152,2,0.6609999999999999
5,C LM,CHURCHMAN BIBLE,3122.5,50.03100000000001,0.97,2.609,6.667999999999998,3.295,2,0.653
2,A1 SH,SHANKLE,2774.5,98.36,,-0.1,18.685,2.9,1,1.0
2,A1 SH,SHANKLE,2775.0,97.57,,7.9,16.745,3.2,1,0.984
2,A1 SH,SHANKLE,2775.5,98.41,,12.8,14.105,3.2,1,0.968
2,A1 SH,SHANKLE,2776.0,85.92,,13.0,13.385,3.4,1,0.952
2,A1 SH,SHANKLE,2776.5,83.16,,12.3,13.345,3.4,1,0.935
2,A1 SH,SHANKLE,2777.0,82.56,,12.9,13.105,3.5,1,0.919
2,A1 SH,SHANKLE,2777.5,83.12,,13.2,14.0,3.3,1,0.903
2,A1 SH,SHANKLE,2778.0,84.26,,12.8,13.685,3.3,1,0.887
2,A1 SH,SHANKLE,2778.5,86.29,,13.2,13.92,3.2,1,0.871
2,A1 SH,SHANKLE,2779.0,80.95,,13.0,13.975,3.2,1,0.855
2,A1 SH,SHANKLE,2779.5,79.07,,13.0,14.235,3.2,1,0.8390000000000001
2,A1 SH,SHANKLE,2780.0,75.31,,11.4,13.17,3.2,1,0.823
2,A1 SH,SHANKLE,2780.5,69.3,,10.1,12.32,3.0,1,0.8059999999999999
2,A1 SH,SHANKLE,2781.0,69.16,,9.0,11.805,3.0,1,0.79
2,A1 SH,SHANKLE,2781.5,69.03,,10.0,11.72,3.2,1,0.774
2,A1 SH,SHANKLE,2782.0,64.95,,10.1,11.75,3.4,1,0.758
2,A1 SH,SHANKLE,2782.5,78.95,,12.0,12.155,3.4,1,0.742
2,A1 SH,SHANKLE,2783.0,82.36,,11.7,12.955,3.2,1,0.726
2,A1 SH,SHANKLE,2783.5,80.27,,11.1,12.865,3.1,1,0.71
2,A1 SH,SHANKLE,2784.0,78.87,,8.5,12.23,2.9,1,0.6940000000000001
2,A1 SH,SHANKLE,2784.5,66.38,,6.2,11.89,2.8,1,0.677
1,A1 SH,SHANKLE,2785.0,58.63,,4.4,12.44,2.7,1,0.6609999999999999
1,A1 SH,SHANKLE,2785.5,59.16,,3.7,13.64,2.6,1,0.645
1,A1 SH,SHANKLE,2786.0,52.86,,2.5,14.49,2.6,1,0.629
1,A1 SH,SHANKLE,2786.5,54.32,,1.1,15.085,2.6,1,0.613
1,A1 SH,SHANKLE,2787.0,53.27,,-0.3,14.985,2.7,1,0.597
1,A1 SH,SHANKLE,2787.5,52.34,,-0.1,14.945,2.7,1,0.581
1,A1 SH,SHANKLE,2788.0,58.01,,0.9,15.055,2.7,1,0.565
1,A1 SH,SHANKLE,2788.5,55.38,,1.6,15.28,2.8,1,0.5479999999999999
1,A1 SH,SHANKLE,2789.0,55.18,,1.7,15.905,2.8,1,0.532
1,A1 SH,SHANKLE,2789.5,55.09,,0.8,16.485,2.8,1,0.516
1,A1 SH,SHANKLE,2790.0,58.89,,0.3,17.33,2.7,1,0.5
1,A1 SH,SHANKLE,2790.5,56.51,,-0.5,17.77,2.7,1,0.484
1,A1 SH,SHANKLE,2791.0,57.27,,-0.1,17.9,2.8,1,0.468
1,A1 SH,SHANKLE,2791.5,58.42,,0.3,17.97,2.8,1,0.452
1,A1 SH,SHANKLE,2792.0,58.99,,0.9,18.3,2.7,1,0.435
1,A1 SH,SHANKLE,2792.5,59.99,,1.5,19.49,2.5,1,0.419
1,A1 SH,SHANKLE,2793.0,62.66,,1.7,20.135,2.4,1,0.403
1,A1 SH,SHANKLE,2793.5,60.46,,2.1,20.495,2.3,1,0.387
1,A1 SH,SHANKLE,2794.0,60.85,,1.1,20.34,2.3,1,0.371
1,A1 SH,SHANKLE,2794.5,63.8,,1.1,20.015,2.4,1,0.355
1,A1 SH,SHANKLE,2795.0,63.82,,1.0,19.615,2.4,1,0.339
1,A1 SH,SHANKLE,2795.5,66.97,,0.3,19.01,2.4,1,0.32299999999999995
1,A1 SH,SHANKLE,2796.0,69.67,,-0.2,18.66,2.5,1,0.306
1,A1 SH,SHANKLE,2796.5,70.72,,1.1,17.45,2.6,1,0.29
1,A1 SH,SHANKLE,2797.0,85.75,,5.1,18.705,2.6,1,0.274
1,A1 SH,SHANKLE,2797.5,89.58,,8.5,19.555,2.6,1,0.258
2,A1 SH,SHANKLE,2798.0,87.45,,6.0,20.265,2.6,1,0.242
2,A1 SH,SHANKLE,2798.5,84.45,,3.2,16.485,2.8,1,0.226
1,A1 SH,SHANKLE,2799.0,71.4,,2.2,12.965,3.0,1,0.21
1,A1 SH,SHANKLE,2799.5,70.13,,4.0,11.34,2.9,1,0.194
1,A1 SH,SHANKLE,2800.0,70.92,,4.5,12.33,2.8,1,0.177
1,A1 SH,SHANKLE,2800.5,68.34,,4.7,13.295,2.7,1,0.161
1,A1 SH,SHANKLE,2801.0,76.04,,7.1,16.445,2.6,1,0.145
1,A1 SH,SHANKLE,2801.5,89.18,,9.1,24.17,2.4,1,0.129
2,A1 SH,SHANKLE,2802.0,86.72,,7.6,28.165,2.4,1,0.113
2,A1 SH,SHANKLE,2802.5,73.95,,3.9,26.97,2.5,1,0.097
2,A1 SH,SHANKLE,2803.0,59.22,,2.1,20.215,3.0,1,0.081
2,A1 SH,SHANKLE,2803.5,70.19,,4.4,16.27,3.2,1,0.065
2,A1 SH,SHANKLE,2804.0,71.73,,18.6,22.62,2.5,1,0.048
2,A1 SH,SHANKLE,2804.5,75.15,,16.4,33.13,2.1,1,0.032
3,A1 SH,SHANKLE,2805.0,75.28,,1.7,36.13,1.9,1,0.016
3,A1 SH,SHANKLE,2805.5,46.04,,-17.8,28.075,2.3,1,0.01
8,A1 LM,SHANKLE,2806.0,46.04,,-17.8,28.075,2.3,2,1.0
8,A1 LM,SHANKLE,2807.0,26.73,,-9.0,9.105,5.0,2,0.953
8,A1 LM,SHANKLE,2807.5,36.5,,0.1,5.945,4.5,2,0.93
8,A1 LM,SHANKLE,2808.0,52.24,,4.2,7.395,4.1,2,0.907
6,A1 LM,SHANKLE,2808.5,61.32,,9.4,8.825,3.6,2,0.884
6,A1 LM,SHANKLE,2809.0,56.15,,12.2,8.85,3.5,2,0.86
6,A1 LM,SHANKLE,2809.5,55.07,,10.9,7.225,3.6,2,0.8370000000000001
6,A1 LM,SHANKLE,2810.0,64.81,,7.7,5.565,3.7,2,0.8140000000000001
6,A1 LM,SHANKLE,2810.5,87.83,,4.6,4.495,4.1,2,0.7909999999999999
6,A1 LM,SHANKLE,2811.0,88.06,,2.5,4.19,4.7,2,0.767
6,A1 LM,SHANKLE,2811.5,75.07,,0.8,4.695,5.2,2,0.7440000000000001
6,A1 LM,SHANKLE,2812.0,65.29,,1.4,5.175,5.4,2,0.721
6,A1 LM,SHANKLE,2812.5,74.26,,4.3,6.455,5.1,2,0.698
6,A1 LM,SHANKLE,2813.0,73.01,,5.3,7.235,4.7,2,0.674
8,A1 LM,SHANKLE,2813.5,64.61,,4.4,7.765,4.7,2,0.6509999999999999
8,A1 LM,SHANKLE,2814.0,40.57,,1.7,7.655,4.7,2,0.628
8,A1 LM,SHANKLE,2814.5,30.41,,-0.2,7.95,4.8,2,0.605
8,A1 LM,SHANKLE,2815.0,22.91,,-1.4,7.585,4.7,2,0.581
8,A1 LM,SHANKLE,2815.5,24.62,,-2.1,6.74,4.9,2,0.5579999999999999
8,A1 LM,SHANKLE,2816.0,25.02,,-2.4,5.865,4.9,2,0.535
8,A1 LM,SHANKLE,2816.5,27.77,,-2.0,5.575,4.9,2,0.512
6,A1 LM,SHANKLE,2817.0,37.24,,1.1,6.59,4.7,2,0.488
6,A1 LM,SHANKLE,2817.5,65.59,,4.9,8.1,4.5,2,0.465
6,A1 LM,SHANKLE,2818.0,87.34,,8.7,9.485,4.0,2,0.442
6,A1 LM,SHANKLE,2818.5,79.54,,10.0,10.025,4.0,2,0.419
6,A1 LM,SHANKLE,2819.0,79.63,,10.7,10.155,3.9,2,0.395
6,A1 LM,SHANKLE,2819.5,75.6,,6.7,8.985,4.0,2,0.349
6,A1 LM,SHANKLE,2820.0,52.75,,1.9,8.955,3.6,2,0.326
6,A1 LM,SHANKLE,2820.5,45.65,,-2.7,9.75,3.8,2,0.302
6,A1 LM,SHANKLE,2821.0,51.75,,-4.6,9.235,4.0,2,0.279
6,A1 LM,SHANKLE,2821.5,53.57,,-4.6,7.61,4.8,2,0.256
6,A1 LM,SHANKLE,2822.0,60.94,,-2.1,5.46,4.8,2,0.233
6,A1 LM,SHANKLE,2822.5,71.14,,-1.1,4.55,4.9,2,0.209
6,A1 LM,SHANKLE,2823.0,85.69,,0.1,3.965,5.0,2,0.18600000000000005
6,A1 LM,SHANKLE,2823.5,73.63,,0.8,3.9,4.8,2,0.163
6,A1 LM,SHANKLE,2824.0,66.27,,1.9,4.185,4.6,2,0.14
6,A1 LM,SHANKLE,2824.5,81.99,,3.5,5.795,4.3,2,0.116
6,A1 LM,SHANKLE,2825.0,93.29,,6.6,8.635,3.7,2,0.093
6,A1 LM,SHANKLE,2825.5,105.48,,8.5,13.285,3.3,2,0.07
4,A1 LM,SHANKLE,2826.0,100.58,,6.2,16.07,3.2,2,0.047
3,B1 SH,SHANKLE,2826.5,76.2,,3.9,16.375,2.8,1,1.0
3,B1 SH,SHANKLE,2827.0,72.8,,-14.8,30.425,2.4,1,0.98
3,B1 SH,SHANKLE,2827.5,72.87,,-19.0,39.125,2.1,1,0.959
3,B1 SH,SHANKLE,2828.0,72.37,,-16.2,45.275,2.0,1,0.939
3,B1 SH,SHANKLE,2828.5,78.74,,-8.6,44.37,2.1,1,0.918
3,B1 SH,SHANKLE,2829.0,79.41,,-10.2,43.805,2.2,1,0.898
3,B1 SH,SHANKLE,2829.5,83.27,,-6.5,39.435,2.6,1,0.878
3,B1 SH,SHANKLE,2830.0,85.55,,0.2,34.29,2.6,1,0.857
3,B1 SH,SHANKLE,2830.5,87.65,,6.5,33.645,2.5,1,0.8370000000000001
3,B1 SH,SHANKLE,2831.0,85.37,,-1.7,35.66,2.3,1,0.816
3,B1 SH,SHANKLE,2831.5,82.87,,-4.1,36.645,2.5,1,0.7959999999999999
3,B1 SH,SHANKLE,2832.0,81.99,,-3.2,32.775,2.3,1,0.7759999999999999
3,B1 SH,SHANKLE,2832.5,78.95,,-7.9,31.68,2.4,1,0.755
3,B1 SH,SHANKLE,2833.0,72.05,,-14.4,28.625,2.3,1,0.735
3,B1 SH,SHANKLE,2833.5,71.81,,-14.8,24.055,3.4,1,0.7140000000000001
3,B1 SH,SHANKLE,2834.0,57.61,,2.6,12.49,4.2,1,0.6940000000000001
3,B1 SH,SHANKLE,2834.5,54.12,,7.8,8.38,4.2,1,0.6729999999999999
3,B1 SH,SHANKLE,2835.0,53.58,,6.8,8.2,4.2,1,0.653
3,B1 SH,SHANKLE,2835.5,61.12,,7.1,8.695,4.0,1,0.633
3,B1 SH,SHANKLE,2836.0,61.73,,8.0,9.35,4.0,1,0.612
3,B1 SH,SHANKLE,2836.5,62.92,,8.4,9.06,3.8,1,0.5920000000000001
2,B1 SH,SHANKLE,2837.0,66.91,,6.2,8.57,3.6,1,0.5710000000000001
2,B1 SH,SHANKLE,2837.5,66.22,,4.0,7.775,3.4,1,0.551
1,B1 SH,SHANKLE,2838.0,62.81,,2.5,7.255,3.3,1,0.531
1,B1 SH,SHANKLE,2838.5,60.15,,1.3,7.185,3.2,1,0.51
1,B1 SH,SHANKLE,2839.0,53.38,,-0.1,7.125,3.3,1,0.49
1,B1 SH,SHANKLE,2839.5,54.04,,1.1,7.255,3.3,1,0.469
1,B1 SH,SHANKLE,2840.0,55.65,,2.1,8.18,3.2,1,0.449
1,B1 SH,SHANKLE,2840.5,56.33,,3.0,9.33,3.0,1,0.429
1,B1 SH,SHANKLE,2841.0,55.76,,1.8,10.295,3.0,1,0.408
1,B1 SH,SHANKLE,2841.5,56.24,,1.7,10.175,3.1,1,0.388
1,B1 SH,SHANKLE,2842.0,52.72,,2.2,9.88,3.2,1,0.3670000000000001
1,B1 SH,SHANKLE,2842.5,58.18,,2.5,10.15,3.2,1,0.34700000000000003
1,B1 SH,SHANKLE,2843.0,58.55,,2.5,11.1,3.3,1,0.327
1,B1 SH,SHANKLE,2843.5,58.18,,1.5,11.88,3.5,1,0.306
1,B1 SH,SHANKLE,2844.0,58.5,,2.1,12.195,3.5,1,0.28600000000000003
1,B1 SH,SHANKLE,2844.5,59.23,,2.3,13.045,3.3,1,0.265
1,B1 SH,SHANKLE,2845.0,57.02,,3.1,13.625,2.9,1,0.245
1,B1 SH,SHANKLE,2845.5,56.18,,2.3,14.215,2.8,1,0.224
1,B1 SH,SHANKLE,2846.0,61.06,,1.4,13.465,2.7,1,0.204
1,B1 SH,SHANKLE,2846.5,68.79,,1.9,13.145,2.9,1,0.184
1,B1 SH,SHANKLE,2847.0,71.58,,7.0,14.36,3.0,1,0.163
1,B1 SH,SHANKLE,2847.5,79.53,,8.1,17.515,2.6,1,0.14300000000000002
3,B1 SH,SHANKLE,2848.0,80.39,,2.7,20.055,2.5,1,0.122
3,B1 SH,SHANKLE,2848.5,79.08,,-4.0,19.3,2.4,1,0.102
3,B1 SH,SHANKLE,2849.0,78.83,,-4.1,15.79,3.1,1,0.08199999999999999
3,B1 SH,SHANKLE,2849.5,78.07,,4.6,14.23,2.5,1,0.061
3,B1 SH,SHANKLE,2850.0,83.28,,1.2,25.065,2.1,1,0.041
3,B1 SH,SHANKLE,2850.5,76.44,,-19.9,49.715,1.8,1,0.02
8,B1 LM,SHANKLE,2852.5,39.3,,-7.5,16.885,3.6,2,0.769
8,B1 LM,SHANKLE,2853.0,28.1,,-2.4,10.105,3.6,2,0.6920000000000001
8,B1 LM,SHANKLE,2853.5,28.38,,-4.3,7.285,3.9,2,0.615
8,B1 LM,SHANKLE,2854.0,27.36,,-3.0,5.12,3.9,2,0.5379999999999999
8,B1 LM,SHANKLE,2854.5,30.42,,0.2,4.05,3.8,2,0.462
6,B1 LM,SHANKLE,2855.0,32.31,,2.5,3.865,4.0,2,0.385
6,B1 LM,SHANKLE,2855.5,33.19,,1.7,4.915,4.4,2,0.308
6,B1 LM,SHANKLE,2856.0,37.18,,1.6,5.02,4.8,2,0.231
6,B1 LM,SHANKLE,2856.5,37.32,,1.4,5.46,3.3,2,0.154
6,B1 LM,SHANKLE,2857.0,39.77,,-2.5,13.875,2.4,2,0.077
3,B2 SH,SHANKLE,2857.5,45.45,,-15.7,31.775,1.8,1,1.0
3,B2 SH,SHANKLE,2858.0,69.72,,-19.0,38.6,1.5,1,0.971
2,B2 SH,SHANKLE,2859.0,78.06,,-13.9,28.955,2.4,1,0.912
2,B2 SH,SHANKLE,2859.5,78.18,,-7.2,21.33,3.0,1,0.882
2,B2 SH,SHANKLE,2860.0,78.8,,0.8,12.435,3.1,1,0.853
2,B2 SH,SHANKLE,2860.5,73.13,,2.6,9.145,3.3,1,0.8240000000000001
2,B2 SH,SHANKLE,2861.0,66.19,,3.0,8.185,3.3,1,0.794
2,B2 SH,SHANKLE,2861.5,67.14,,3.8,8.49,3.3,1,0.765
2,B2 SH,SHANKLE,2862.0,66.86,,6.2,9.41,3.2,1,0.735
2,B2 SH,SHANKLE,2862.5,67.83,,8.8,10.57,3.1,1,0.706
2,B2 SH,SHANKLE,2863.0,66.01,,10.4,11.44,3.2,1,0.6759999999999999
2,B2 SH,SHANKLE,2863.5,63.89,,10.4,11.56,3.2,1,0.647
2,B2 SH,SHANKLE,2864.0,62.15,,9.0,11.04,3.5,1,0.618
2,B2 SH,SHANKLE,2864.5,63.38,,9.2,10.57,3.5,1,0.588
2,B2 SH,SHANKLE,2865.0,62.83,,9.6,10.765,3.6,1,0.5589999999999999
2,B2 SH,SHANKLE,2865.5,62.75,,11.2,10.75,3.6,1,0.529
2,B2 SH,SHANKLE,2866.0,59.66,,11.2,10.465,3.8,1,0.5
2,B2 SH,SHANKLE,2866.5,67.99,,14.3,11.855,3.7,1,0.471
2,B2 SH,SHANKLE,2867.0,67.75,,13.2,18.745,2.9,1,0.441
3,B2 SH,SHANKLE,2867.5,76.63,,1.3,28.06,2.5,1,0.412
3,B2 SH,SHANKLE,2868.0,78.56,,-6.0,27.415,2.0,1,0.382
3,B2 SH,SHANKLE,2868.5,69.82,,-11.1,21.085,2.8,1,0.353
2,B2 SH,SHANKLE,2869.0,63.21,,0.3,9.5,3.5,1,0.324
2,B2 SH,SHANKLE,2869.5,56.18,,2.0,5.64,3.6,1,0.294
2,B2 SH,SHANKLE,2870.0,60.86,,2.6,6.47,3.5,1,0.17600000000000002
2,B2 SH,SHANKLE,2870.5,67.52,,5.3,9.15,3.2,1,0.147
2,B2 SH,SHANKLE,2871.0,68.79,,11.5,17.22,2.8,1,0.118
3,B2 SH,SHANKLE,2871.5,76.18,,1.2,32.92,2.4,1,0.08800000000000001
3,B2 SH,SHANKLE,2872.0,74.5,,-2.1,38.485,2.2,1,0.059
3,B2 SH,SHANKLE,2872.5,63.06,,-4.1,36.14,2.5,1,0.029
6,B2 LM,SHANKLE,2873.0,40.97,,2.2,25.745,3.2,2,1.0
6,B2 LM,SHANKLE,2873.5,35.02,,2.2,17.06,3.5,2,0.857
6,B2 LM,SHANKLE,2874.0,30.28,,-1.7,10.485,4.1,2,0.7140000000000001
6,B2 LM,SHANKLE,2874.5,27.63,,-3.1,5.835,4.8,2,0.5710000000000001
6,B2 LM,SHANKLE,2875.0,28.84,,-1.3,3.865,4.7,2,0.429
6,B2 LM,SHANKLE,2875.5,34.92,,1.9,4.385,4.0,2,0.28600000000000003
6,B2 LM,SHANKLE,2876.0,46.06,,5.2,6.805,3.5,2,0.14300000000000002
3,B3 SH,SHANKLE,2876.5,60.36,,9.5,9.275,3.4,1,1.0
3,B3 SH,SHANKLE,2877.0,79.94,,12.1,10.99,3.3,1,0.977
3,B3 SH,SHANKLE,2877.5,81.32,,13.0,11.5,3.5,1,0.955
3,B3 SH,SHANKLE,2878.0,80.39,,10.7,10.86,3.5,1,0.932
3,B3 SH,SHANKLE,2878.5,77.93,,8.6,10.29,3.4,1,0.909
3,B3 SH,SHANKLE,2879.0,75.73,,6.8,9.89,3.3,1,0.8859999999999999
2,B3 SH,SHANKLE,2879.5,66.0,,6.5,9.98,3.3,1,0.8640000000000001
2,B3 SH,SHANKLE,2880.0,74.79,,5.8,9.985,3.5,1,0.841
2,B3 SH,SHANKLE,2880.5,64.77,,4.6,9.89,3.6,1,0.818
2,B3 SH,SHANKLE,2881.0,62.9,,3.9,10.335,3.5,1,0.795
2,B3 SH,SHANKLE,2881.5,64.65,,4.8,11.02,3.3,1,0.773
2,B3 SH,SHANKLE,2882.0,63.61,,6.2,11.625,3.0,1,0.75
3,B3 SH,SHANKLE,2882.5,79.7,,6.8,11.865,2.8,1,0.727
3,B3 SH,SHANKLE,2883.0,80.43,,6.1,11.935,2.8,1,0.705
3,B3 SH,SHANKLE,2883.5,78.5,,7.3,12.61,2.7,1,0.682
2,B3 SH,SHANKLE,2884.0,67.3,,8.3,14.11,2.7,1,0.659
2,B3 SH,SHANKLE,2884.5,64.18,,7.6,15.635,2.7,1,0.636
2,B3 SH,SHANKLE,2885.0,55.59,,6.5,16.275,2.6,1,0.614
2,B3 SH,SHANKLE,2885.5,61.6,,5.1,16.055,2.7,1,0.591
2,B3 SH,SHANKLE,2886.0,59.33,,5.8,15.965,2.7,1,0.568
2,B3 SH,SHANKLE,2886.5,63.11,,6.4,15.65,2.8,1,0.545
2,B3 SH,SHANKLE,2887.0,62.47,,7.7,15.31,3.0,1,0.523
2,B3 SH,SHANKLE,2887.5,69.97,,7.7,14.55,3.1,1,0.5
2,B3 SH,SHANKLE,2888.0,71.32,,8.0,14.36,3.3,1,0.477
2,B3 SH,SHANKLE,2888.5,71.32,,8.0,14.36,3.3,1,0.477
2,B3 SH,SHANKLE,2889.0,72.08,,8.6,14.54,3.1,1,0.455
2,B3 SH,SHANKLE,2889.5,72.65,,9.8,15.115,2.9,1,0.4320000000000001
2,B3 SH,SHANKLE,2890.0,69.38,,8.1,15.995,2.7,1,0.409
2,B3 SH,SHANKLE,2890.5,63.68,,5.7,17.015,2.7,1,0.386
2,B3 SH,SHANKLE,2891.0,63.96,,5.1,17.755,2.6,1,0.364
2,B3 SH,SHANKLE,2891.5,61.06,,4.9,18.465,2.6,1,0.341
2,B3 SH,SHANKLE,2892.0,68.77,,5.3,19.315,2.5,1,0.318
2,B3 SH,SHANKLE,2892.5,69.94,,5.0,20.22,2.6,1,0.295
1,B3 SH,SHANKLE,2893.0,68.94,,4.6,20.435,2.6,1,0.273
